source_type,source_id,source_ts,observed_ts,actor,service,intent,policy,action,outcome,source_pointer,correlation_id,content_hash
github.actions.run,github://repositories/1324720646/actions/runs/33690427562/attempts/1,2026-09-02T22:27:07Z,2026-09-02T22:28:00Z,obedebessa,obedebessa/eacp-operational-provenance,software_delivery,github-actions:.github/workflows/eacp-cross-plane-v1.3.yml,execute_workflow,status:in_progress,https://github.com/obedebessa/eacp-operational-provenance/actions/runs/33690427562,eacp-gha-1324720646-33690427562-1,2ace9abfa911b0193c4c3e5189200b95162147eda4d2a4dc80a83820744e12b9
github.actions.job,github://repositories/1324720646/actions/runs/33690427562/attempts/1/jobs/100447685113,2026-09-02T22:27:10Z,2026-09-02T22:28:00Z,obedebessa,obedebessa/eacp-operational-provenance,software_delivery,github-actions:.github/workflows/eacp-cross-plane-v1.3.yml,execute_job,status:in_progress,https://github.com/obedebessa/eacp-operational-provenance/actions/runs/33690427562/job/100447685113,eacp-gha-1324720646-33690427562-1,91508a8709b36f13c016c096d533d3c7eff81ff29072127520527a4e34e25e91
