source_type,source_id,source_ts,observed_ts,actor,service,intent,policy,action,outcome,source_pointer,correlation_id,content_hash
github.actions.run,github://repositories/1324720646/actions/runs/33690426246/attempts/1,2026-09-02T22:27:06Z,2026-09-02T22:28:00Z,obedebessa,obedebessa/eacp-operational-provenance,software_delivery,github-actions:.github/workflows/eacp-cross-plane-v1.3.yml,execute_workflow,status:in_progress,https://github.com/obedebessa/eacp-operational-provenance/actions/runs/33690426246,eacp-gha-1324720646-33690426246-1,a92d3638d96fdc1c9a95292b4eb64e1df8abdda83bd927319dcff0783b31ca21
github.actions.job,github://repositories/1324720646/actions/runs/33690426246/attempts/1/jobs/100447680679,2026-09-02T22:27:09Z,2026-09-02T22:28:00Z,obedebessa,obedebessa/eacp-operational-provenance,software_delivery,github-actions:.github/workflows/eacp-cross-plane-v1.3.yml,execute_job,status:in_progress,https://github.com/obedebessa/eacp-operational-provenance/actions/runs/33690426246/job/100447680679,eacp-gha-1324720646-33690426246-1,8eadb35ce89d4b84f4028bf85694a2e316be99ceeb22b2f36d2a418742b84fec
