source_type,source_id,source_ts,observed_ts,actor,service,intent,policy,action,outcome,source_pointer,correlation_id,content_hash
github.actions.run,github://repositories/1324720646/actions/runs/33690443082/attempts/1,2026-09-02T22:27:19Z,2026-09-02T22:28:15Z,obedebessa,obedebessa/eacp-operational-provenance,software_delivery,github-actions:.github/workflows/eacp-cross-plane-v1.3.yml,execute_workflow,status:in_progress,https://github.com/obedebessa/eacp-operational-provenance/actions/runs/33690443082,eacp-gha-1324720646-33690443082-1,7add8267314bd72f85e91b74083bdae2ad9bdfd6337a536b2004dcd3792afc81
github.actions.job,github://repositories/1324720646/actions/runs/33690443082/attempts/1/jobs/100447734391,2026-09-02T22:27:22Z,2026-09-02T22:28:15Z,obedebessa,obedebessa/eacp-operational-provenance,software_delivery,github-actions:.github/workflows/eacp-cross-plane-v1.3.yml,execute_job,status:in_progress,https://github.com/obedebessa/eacp-operational-provenance/actions/runs/33690443082/job/100447734391,eacp-gha-1324720646-33690443082-1,d2dd13df62874b0572f30d8b3eb93a9ff2995e2a718b442b70ce05b9a0da4758
