source_type,source_id,source_ts,observed_ts,actor,service,intent,policy,action,outcome,source_pointer,correlation_id,content_hash
github.actions.run,github://repositories/1324720646/actions/runs/33682116347/attempts/2,2026-09-02T20:57:24Z,2026-09-02T20:58:37Z,obedebessa,obedebessa/eacp-operational-provenance,software_delivery,github-actions:.github/workflows/eacp-cross-plane-v1.3.yml,execute_workflow,status:in_progress,https://github.com/obedebessa/eacp-operational-provenance/actions/runs/33682116347,eacp-gha-1324720646-33682116347-2,f12e8a399ad91f8280351f605dd97822addde9c18b910ace5715ec5e24d19215
github.actions.job,github://repositories/1324720646/actions/runs/33682116347/attempts/2/jobs/100421645261,2026-09-02T20:57:28Z,2026-09-02T20:58:37Z,obedebessa,obedebessa/eacp-operational-provenance,software_delivery,github-actions:.github/workflows/eacp-cross-plane-v1.3.yml,execute_job,status:in_progress,https://github.com/obedebessa/eacp-operational-provenance/actions/runs/33682116347/job/100421645261,eacp-gha-1324720646-33682116347-2,a6484a4e76067771bd54c2cd44104f266cf0179388e4c1c045600bcd9c5481d1
