scenario,algorithm,trials,complete_chain_coverage_median,complete_chain_coverage_q1,complete_chain_coverage_q3,complete_chain_coverage_min,complete_chain_coverage_max,exact_chain_accuracy_median,exact_chain_accuracy_q1,exact_chain_accuracy_q3,exact_chain_accuracy_min,exact_chain_accuracy_max,exact_chain_precision_median,exact_chain_precision_q1,exact_chain_precision_q3,exact_chain_precision_min,exact_chain_precision_max,exact_chain_recall_median,exact_chain_recall_q1,exact_chain_recall_q3,exact_chain_recall_min,exact_chain_recall_max,exact_chain_f1_median,exact_chain_f1_q1,exact_chain_f1_q3,exact_chain_f1_min,exact_chain_f1_max,mean_chain_member_coverage_median,mean_chain_member_coverage_q1,mean_chain_member_coverage_q3,mean_chain_member_coverage_min,mean_chain_member_coverage_max,missed_join_rate_median,missed_join_rate_q1,missed_join_rate_q3,missed_join_rate_min,missed_join_rate_max,false_join_rate_median,false_join_rate_q1,false_join_rate_q3,false_join_rate_min,false_join_rate_max,join_precision_median,join_precision_q1,join_precision_q3,join_precision_min,join_precision_max,join_recall_median,join_recall_q1,join_recall_q3,join_recall_min,join_recall_max,ambiguous_group_count_median,ambiguous_group_count_q1,ambiguous_group_count_q3,ambiguous_group_count_min,ambiguous_group_count_max,ambiguous_event_rate_median,ambiguous_event_rate_q1,ambiguous_event_rate_q3,ambiguous_event_rate_min,ambiguous_event_rate_max,accepted_ambiguous_group_count_median,accepted_ambiguous_group_count_q1,accepted_ambiguous_group_count_q3,accepted_ambiguous_group_count_min,accepted_ambiguous_group_count_max,detected_ambiguous_group_count_median,detected_ambiguous_group_count_q1,detected_ambiguous_group_count_q3,detected_ambiguous_group_count_min,detected_ambiguous_group_count_max,ambiguity_detection_precision_median,ambiguity_detection_precision_q1,ambiguity_detection_precision_q3,ambiguity_detection_precision_min,ambiguity_detection_precision_max,ambiguity_detection_recall_median,ambiguity_detection_recall_q1,ambiguity_detection_recall_q3,ambiguity_detection_recall_min,ambiguity_detection_recall_max,source_conflict_group_count_median,source_conflict_group_count_q1,source_conflict_group_count_q3,source_conflict_group_count_min,source_conflict_group_count_max,detected_source_conflict_group_count_median,detected_source_conflict_group_count_q1,detected_source_conflict_group_count_q3,detected_source_conflict_group_count_min,detected_source_conflict_group_count_max,source_conflict_detection_precision_median,source_conflict_detection_precision_q1,source_conflict_detection_precision_q3,source_conflict_detection_precision_min,source_conflict_detection_precision_max,source_conflict_detection_recall_median,source_conflict_detection_recall_q1,source_conflict_detection_recall_q3,source_conflict_detection_recall_min,source_conflict_detection_recall_max,abstained_observation_count_median,abstained_observation_count_q1,abstained_observation_count_q3,abstained_observation_count_min,abstained_observation_count_max,abstention_rate_median,abstention_rate_q1,abstention_rate_q3,abstention_rate_min,abstention_rate_max,deduplicated_observation_count_median,deduplicated_observation_count_q1,deduplicated_observation_count_q3,deduplicated_observation_count_min,deduplicated_observation_count_max,deduplication_rate_median,deduplication_rate_q1,deduplication_rate_q3,deduplication_rate_min,deduplication_rate_max,time_to_completeness_observations_median,time_to_completeness_observations_q1,time_to_completeness_observations_q3,time_to_completeness_observations_min,time_to_completeness_observations_max,time_to_completeness_p50_ms_median,time_to_completeness_p50_ms_q1,time_to_completeness_p50_ms_q3,time_to_completeness_p50_ms_min,time_to_completeness_p50_ms_max,time_to_completeness_p95_ms_median,time_to_completeness_p95_ms_q1,time_to_completeness_p95_ms_q3,time_to_completeness_p95_ms_min,time_to_completeness_p95_ms_max,time_to_completeness_max_ms_median,time_to_completeness_max_ms_q1,time_to_completeness_max_ms_q3,time_to_completeness_max_ms_min,time_to_completeness_max_ms_max,arrival_inversion_count_median,arrival_inversion_count_q1,arrival_inversion_count_q3,arrival_inversion_count_min,arrival_inversion_count_max,arrival_inversion_rate_median,arrival_inversion_rate_q1,arrival_inversion_rate_q3,arrival_inversion_rate_min,arrival_inversion_rate_max
collision_same_service_1pct,naive_temporal_window,30,0.7533333333333333,0.7383333333333333,0.7725,0.6866666666666666,0.8033333333333333,0.7533333333333333,0.7383333333333333,0.7725,0.6866666666666666,0.8033333333333333,0.7533333333333333,0.7383333333333333,0.7725,0.6866666666666666,0.8033333333333333,0.7533333333333333,0.7383333333333333,0.7725,0.6866666666666666,0.8033333333333333,0.7533333333333333,0.7383333333333333,0.7725,0.6866666666666666,0.8033333333333333,0.9383333333333334,0.9345833333333333,0.943125,0.9216666666666666,0.9508333333333333,0.074,0.06825,0.0785,0.059,0.094,0.1378026070763501,0.1277787704564804,0.14557135763968665,0.11142587346553352,0.17184643510054845,0.8621973929236499,0.8544286423603134,0.8722212295435197,0.8281535648994516,0.8885741265344664,0.926,0.9215,0.9317500000000001,0.906,0.941,74.0,68.25,78.5,59.0,94.0,0.185,0.170625,0.19625,0.1475,0.235,74.0,68.25,78.5,59.0,94.0,74.0,68.25,78.5,59.0,94.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,443.0,463.5,412.0,482.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
collision_same_service_1pct,strict_service_plus_correlation,30,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,1.0,1.0,1.0,1.0,1.0,0.98,0.98,0.98,0.98,0.98,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.98,0.98,0.98,0.98,0.98,6.0,6.0,6.0,6.0,6.0,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,72.0,72.0,72.0,72.0,72.0,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0,588.0,588.0,588.0,588.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
collision_same_service_5pct,correlation_id_only_ablation,30,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9,0.9,0.9,0.9,0.9,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.8928571428571429,1.0,1.0,1.0,1.0,1.0,30.0,30.0,30.0,30.0,30.0,0.1,0.1,0.1,0.1,0.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,540.0,540.0,540.0,540.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
collision_same_service_5pct,naive_temporal_window,30,0.7533333333333333,0.7383333333333333,0.7725,0.6866666666666666,0.8033333333333333,0.7533333333333333,0.7383333333333333,0.7725,0.6866666666666666,0.8033333333333333,0.7533333333333333,0.7383333333333333,0.7725,0.6866666666666666,0.8033333333333333,0.7533333333333333,0.7383333333333333,0.7725,0.6866666666666666,0.8033333333333333,0.7533333333333333,0.7383333333333333,0.7725,0.6866666666666666,0.8033333333333333,0.9383333333333334,0.9345833333333333,0.943125,0.9216666666666666,0.9508333333333333,0.074,0.06825,0.0785,0.059,0.094,0.1378026070763501,0.1277787704564804,0.14557135763968665,0.11142587346553352,0.17184643510054845,0.8621973929236499,0.8544286423603134,0.8722212295435197,0.8281535648994516,0.8885741265344664,0.926,0.9215,0.9317500000000001,0.906,0.941,74.0,68.25,78.5,59.0,94.0,0.185,0.170625,0.19625,0.1475,0.235,74.0,68.25,78.5,59.0,94.0,74.0,68.25,78.5,59.0,94.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,443.0,463.5,412.0,482.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
collision_same_service_5pct,strict_service_plus_correlation,30,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,30.0,30.0,30.0,30.0,30.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,360.0,360.0,360.0,360.0,360.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,540.0,540.0,540.0,540.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
compound_adversarial,correlation_id_only_ablation,30,0.47333333333333333,0.4670833333333333,0.48125,0.45666666666666667,0.505,0.47333333333333333,0.4670833333333333,0.48125,0.45666666666666667,0.505,0.4982456140350877,0.49166666666666664,0.506578947368421,0.4807017543859649,0.531578947368421,0.47333333333333333,0.4670833333333333,0.48125,0.45666666666666667,0.505,0.4854700854700854,0.479059829059829,0.4935897435897436,0.4683760683760684,0.5179487179487179,0.9,0.9,0.9,0.9,0.9,0.19027777777777777,0.18966666666666668,0.191,0.18711111111111112,0.19177777777777777,0.10734428216821566,0.10464965114048284,0.10976078288796846,0.10149216919472191,0.11471230881281864,0.8926557178317844,0.8902392171120316,0.8953503488595171,0.8852876911871813,0.8985078308052781,0.8097222222222222,0.809,0.8103333333333333,0.8082222222222222,0.8128888888888889,30.0,30.0,30.0,30.0,30.0,0.09013888888888888,0.08902777777777778,0.09131944444444445,0.08722222222222223,0.09361111111111112,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,360.0,360.0,360.0,360.0,360.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,280.25,288.75,274.0,303.0,4093.0,4023.25,4152.5,3859.5,30397.0,33526.025,33423.8375,33576.55,33151.8,33725.8,34214.5,34066.0,34242.25,33921.0,34274.0,207225.5,206608.0,208417.25,204730.0,211870.0,0.031988129418665676,0.03189280973109815,0.03217209255657436,0.03160291438979963,0.03270507239665339
compound_adversarial,naive_temporal_window,30,0.7533333333333333,0.7383333333333333,0.7725,0.6866666666666666,0.8033333333333333,0.7533333333333333,0.7383333333333333,0.7725,0.6866666666666666,0.8033333333333333,0.7533333333333333,0.7383333333333333,0.7725,0.6866666666666666,0.8033333333333333,0.7533333333333333,0.7383333333333333,0.7725,0.6866666666666666,0.8033333333333333,0.7533333333333333,0.7383333333333333,0.7725,0.6866666666666666,0.8033333333333333,0.9383333333333334,0.9345833333333333,0.943125,0.9216666666666666,0.9508333333333333,0.074,0.06825,0.0785,0.059,0.094,0.1378026070763501,0.1277787704564804,0.14557135763968665,0.11142587346553352,0.17184643510054845,0.8621973929236499,0.8544286423603134,0.8722212295435197,0.8281535648994516,0.8885741265344664,0.926,0.9215,0.9317500000000001,0.906,0.941,74.0,68.25,78.5,59.0,94.0,0.185,0.170625,0.19625,0.1475,0.235,74.0,68.25,78.5,59.0,94.0,74.0,68.25,78.5,59.0,94.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,443.0,463.5,412.0,482.0,4098.5,4024.0,4148.75,3902.5,30341.0,33510.524999999994,33468.662500000006,33584.9375,33406.5,33714.75,34235.0,34211.25,34254.75,33983.0,34275.0,207225.5,206608.0,208417.25,204730.0,211870.0,0.031988129418665676,0.03189280973109815,0.03217209255657436,0.03160291438979963,0.03270507239665339
compound_adversarial,strict_service_plus_correlation,30,0.47333333333333333,0.4670833333333333,0.48125,0.45666666666666667,0.505,0.47333333333333333,0.4670833333333333,0.48125,0.45666666666666667,0.505,0.5259259259259259,0.5189814814814815,0.5347222222222222,0.5074074074074074,0.5611111111111111,0.47333333333333333,0.4670833333333333,0.48125,0.45666666666666667,0.505,0.49824561403508766,0.4916666666666667,0.5065789473684211,0.4807017543859649,0.531578947368421,0.8265277777777778,0.8253472222222222,0.8276388888888889,0.8230555555555555,0.8294444444444444,0.27144444444444443,0.2689166666666667,0.2736388888888889,0.26644444444444443,0.2772222222222222,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7285555555555556,0.7263611111111112,0.7310833333333333,0.7227777777777777,0.7335555555555555,30.0,30.0,30.0,30.0,30.0,0.09013888888888888,0.08902777777777778,0.09131944444444445,0.08722222222222223,0.09361111111111112,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,684.5,680.5,688.75,674.0,697.0,0.19013888888888889,0.18902777777777777,0.19131944444444446,0.18722222222222223,0.19361111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,280.25,288.75,274.0,303.0,4093.0,4023.25,4152.5,3859.5,30397.0,33526.025,33423.8375,33576.55,33151.8,33725.8,34214.5,34066.0,34242.25,33921.0,34274.0,207225.5,206608.0,208417.25,204730.0,211870.0,0.031988129418665676,0.03189280973109815,0.03217209255657436,0.03160291438979963,0.03270507239665339
control,correlation_id_only_ablation,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,600.0,600.0,600.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
control,naive_temporal_window,30,0.7533333333333333,0.7383333333333333,0.7725,0.6866666666666666,0.8033333333333333,0.7533333333333333,0.7383333333333333,0.7725,0.6866666666666666,0.8033333333333333,0.7533333333333333,0.7383333333333333,0.7725,0.6866666666666666,0.8033333333333333,0.7533333333333333,0.7383333333333333,0.7725,0.6866666666666666,0.8033333333333333,0.7533333333333333,0.7383333333333333,0.7725,0.6866666666666666,0.8033333333333333,0.9383333333333334,0.9345833333333333,0.943125,0.9216666666666666,0.9508333333333333,0.074,0.06825,0.0785,0.059,0.094,0.1378026070763501,0.1277787704564804,0.14557135763968665,0.11142587346553352,0.17184643510054845,0.8621973929236499,0.8544286423603134,0.8722212295435197,0.8281535648994516,0.8885741265344664,0.926,0.9215,0.9317500000000001,0.906,0.941,74.0,68.25,78.5,59.0,94.0,0.185,0.170625,0.19625,0.1475,0.235,74.0,68.25,78.5,59.0,94.0,74.0,68.25,78.5,59.0,94.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,443.0,463.5,412.0,482.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
control,strict_service_plus_correlation,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,600.0,600.0,600.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
duplicate_exact_10pct,correlation_id_only_ablation,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,360.0,360.0,360.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,600.0,600.0,600.0,600.0,600.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
duplicate_exact_10pct,naive_temporal_window,30,0.7533333333333333,0.7383333333333333,0.7725,0.6866666666666666,0.8033333333333333,0.7533333333333333,0.7383333333333333,0.7725,0.6866666666666666,0.8033333333333333,0.7533333333333333,0.7383333333333333,0.7725,0.6866666666666666,0.8033333333333333,0.7533333333333333,0.7383333333333333,0.7725,0.6866666666666666,0.8033333333333333,0.7533333333333333,0.7383333333333333,0.7725,0.6866666666666666,0.8033333333333333,0.9383333333333334,0.9345833333333333,0.943125,0.9216666666666666,0.9508333333333333,0.074,0.06825,0.0785,0.059,0.094,0.1378026070763501,0.1277787704564804,0.14557135763968665,0.11142587346553352,0.17184643510054845,0.8621973929236499,0.8544286423603134,0.8722212295435197,0.8281535648994516,0.8885741265344664,0.926,0.9215,0.9317500000000001,0.906,0.941,74.0,68.25,78.5,59.0,94.0,0.185,0.170625,0.19625,0.1475,0.235,74.0,68.25,78.5,59.0,94.0,74.0,68.25,78.5,59.0,94.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,360.0,360.0,360.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,452.0,443.0,463.5,412.0,482.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
duplicate_exact_10pct,strict_service_plus_correlation,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,360.0,360.0,360.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,600.0,600.0,600.0,600.0,600.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
duplicate_source_conflict_5pct,correlation_id_only_ablation,30,0.7341666666666666,0.7316666666666667,0.74125,0.7166666666666667,0.7433333333333333,0.7341666666666666,0.7316666666666667,0.74125,0.7166666666666667,0.7433333333333333,0.7341666666666666,0.7316666666666667,0.74125,0.7166666666666667,0.7433333333333333,0.7341666666666666,0.7316666666666667,0.74125,0.7166666666666667,0.7433333333333333,0.7341666666666666,0.7316666666666667,0.74125,0.7166666666666667,0.7433333333333333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10908730944367452,0.10884471455364171,0.10943993667128439,0.10802775024777007,0.10970422395884855,0.8909126905563255,0.8905600633287156,0.8911552854463582,0.8902957760411514,0.8919722497522299,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.5,155.25,161.0,154.0,170.0,0.0,0.0,0.0,0.0,0.0,,,,,,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.5,439.0,444.75,430.0,446.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
duplicate_source_conflict_5pct,naive_temporal_window,30,0.5558333333333334,0.5408333333333334,0.5679166666666666,0.5133333333333333,0.5866666666666667,0.5558333333333334,0.5408333333333334,0.5679166666666666,0.5133333333333333,0.5866666666666667,0.5558333333333334,0.5408333333333334,0.5679166666666666,0.5133333333333333,0.5866666666666667,0.5558333333333334,0.5408333333333334,0.5679166666666666,0.5133333333333333,0.5866666666666667,0.5558333333333334,0.5408333333333334,0.5679166666666666,0.5133333333333333,0.5866666666666667,0.9383333333333334,0.9345833333333333,0.943125,0.9216666666666666,0.9508333333333333,0.074,0.06825,0.0785,0.059,0.094,0.23015095181270837,0.22093298421059612,0.23813184649972366,0.2059071729957806,0.2598711082871925,0.7698490481872917,0.7618681535002764,0.7790670157894038,0.7401288917128075,0.7940928270042195,0.926,0.9215,0.9317500000000001,0.906,0.941,74.0,68.25,78.5,59.0,94.0,0.185,0.170625,0.19625,0.1475,0.235,74.0,68.25,78.5,59.0,94.0,203.0,201.25,208.0,190.0,217.0,0.36408419167039857,0.3428217821782178,0.3771476412347117,0.2935323383084577,0.4351851851851852,1.0,1.0,1.0,1.0,1.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.5,324.5,340.75,308.0,352.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
