source_type,source_id,source_ts,observed_ts,actor,service,intent,policy,action,outcome,source_pointer,correlation_id,content_hash
github.actions.run,github://repositories/1324720646/actions/runs/33690440169/attempts/1,2026-09-02T22:27:17Z,2026-09-02T22:46:37Z,obedebessa,obedebessa/eacp-operational-provenance,software_delivery,github-actions:.github/workflows/eacp-cross-plane-v1.3.yml,execute_workflow,conclusion:success,https://github.com/obedebessa/eacp-operational-provenance/actions/runs/33690440169,eacp-gha-1324720646-33690440169-1,2dcabaac8b600a83d3758f52a1f44eadff7be4c0cd3e5a796805409a021a7d8f
github.actions.job,github://repositories/1324720646/actions/runs/33690440169/attempts/1/jobs/100447726166,2026-09-02T22:27:21Z,2026-09-02T22:46:37Z,obedebessa,obedebessa/eacp-operational-provenance,software_delivery,github-actions:.github/workflows/eacp-cross-plane-v1.3.yml,execute_job,conclusion:success,https://github.com/obedebessa/eacp-operational-provenance/actions/runs/33690440169/job/100447726166,eacp-gha-1324720646-33690440169-1,3c42061f4ac06a8401de5171c36efa7476660acc1541d225a4d18b7715b62a21
github.actions.artifact,github://repositories/1324720646/actions/runs/33690440169/attempts/1/artifacts/9869824494,2026-09-02T22:28:18Z,2026-09-02T22:46:37Z,obedebessa,obedebessa/eacp-operational-provenance,software_delivery,github-actions:.github/workflows/eacp-cross-plane-v1.3.yml,publish_artifact,available_at_capture,https://api.github.com/repos/obedebessa/eacp-operational-provenance/actions/artifacts/9869824494/zip,eacp-gha-1324720646-33690440169-1,61e2a05432668723eaa2f7486bb14093eacfeb31775da4a1d9def0efc4d41145
