source_type,source_id,source_ts,observed_ts,actor,service,intent,policy,action,outcome,source_pointer,correlation_id,content_hash
kubernetes.audit,68db356b-b0ae-4fbc-8737-0398935641f3:ResponseComplete,2026-09-02T20:55:49.724169Z,2026-09-02T20:55:49.725908Z,kubernetes-admin,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,get,404:NotFound,kubernetes-audit://68db356b-b0ae-4fbc-8737-0398935641f3,k8s://eacp-cross-plane-v13/deployments/eacp-cross-plane,8123c7ce3b8c4c8d08d9d0ce5fde87b272a4d14f0784463c1ec00bc48d0665e6
kubernetes.audit,894536e4-8f40-4b3c-a464-1b8e88b2deb9:ResponseComplete,2026-09-02T20:55:49.726562Z,2026-09-02T20:55:49.727630Z,kubernetes-admin,eacp-cross-plane-v13/eacp-cross-plane-v13,software_delivery,kubernetes-rbac-admission,get,200,kubernetes-audit://894536e4-8f40-4b3c-a464-1b8e88b2deb9,k8s://eacp-cross-plane-v13/namespaces/eacp-cross-plane-v13,ef91bf36237ff8310d8f9fffe35e377b7423be0b391ee345e16cb07c9b84a582
kubernetes.audit,71d4d246-ecc6-4ecb-b5f1-d3c6294c65c4:ResponseComplete,2026-09-02T20:55:49.728314Z,2026-09-02T20:55:49.732752Z,kubernetes-admin,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://71d4d246-ecc6-4ecb-b5f1-d3c6294c65c4,eacp-gha-1324720646-33682116347-1,510f01484ff8b933e95503ae6dab7d193612e7d569598683dc4b59a845f4408e
kubernetes.audit,9c4b849b-d5ff-49b2-8cfe-ec68ff894239:ResponseComplete,2026-09-02T20:55:49.734756Z,2026-09-02T20:55:49.736776Z,kubernetes-admin,eacp-cross-plane-v13/negative-control-no-correlation,software_delivery,kubernetes-rbac-admission,get,404:NotFound,kubernetes-audit://9c4b849b-d5ff-49b2-8cfe-ec68ff894239,k8s://eacp-cross-plane-v13/configmaps/negative-control-no-correlation,a4973321a2874dbf65f0626a95d80f653cd34294acc6c9aa80a5d20a0e8edeec
kubernetes.audit,696fa56f-99b6-4332-a37a-bed7ca062858:ResponseComplete,2026-09-02T20:55:49.737351Z,2026-09-02T20:55:49.739055Z,kubernetes-admin,eacp-cross-plane-v13/eacp-cross-plane-v13,software_delivery,kubernetes-rbac-admission,get,200,kubernetes-audit://696fa56f-99b6-4332-a37a-bed7ca062858,k8s://eacp-cross-plane-v13/namespaces/eacp-cross-plane-v13,75f81cabfd31fc1e87f6349311b92a2ff5bccbd1659af5e061907694b592270c
kubernetes.audit,bfe8b431-5570-43ea-a917-90fdbafdb2ed:ResponseComplete,2026-09-02T20:55:49.734114Z,2026-09-02T20:55:49.740622Z,system:serviceaccount:kube-system:deployment-controller,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://bfe8b431-5570-43ea-a917-90fdbafdb2ed,eacp-gha-1324720646-33682116347-1,0cbdf8169bd519571affd914397ff78b03e1d3ffb1f26e8ed39195d0c8b7bd45
kubernetes.audit,9e702492-4cb8-44fa-ab07-1c0ce852387d:ResponseComplete,2026-09-02T20:55:49.739620Z,2026-09-02T20:55:49.741782Z,kubernetes-admin,eacp-cross-plane-v13/eacp-negative-control,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://9e702492-4cb8-44fa-ab07-1c0ce852387d,k8s://eacp-cross-plane-v13/configmaps/negative-control-no-correlation,b7d5c8dff0c81f009875e250767adf23c0d1aca37035c5ad87ba7b052db8046a
kubernetes.audit,a3c6fd24-e6d8-4f8a-90e7-708564e35816:ResponseComplete,2026-09-02T20:55:49.742181Z,2026-09-02T20:55:49.748142Z,system:serviceaccount:kube-system:deployment-controller,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,update,200,kubernetes-audit://a3c6fd24-e6d8-4f8a-90e7-708564e35816,k8s://eacp-cross-plane-v13/deployments/eacp-cross-plane,003cedbcd83b0b4b6fc8ad0a2568e392fef97d77de1f5857822f5910e122af66
kubernetes.audit,5d51ede5-f581-481c-87fe-f965143e7a15:ResponseComplete,2026-09-02T20:55:49.745946Z,2026-09-02T20:55:49.766997Z,system:apiserver,eacp-cross-plane-v13/unknown-object,software_delivery,kubernetes-rbac-admission,list,200,kubernetes-audit://5d51ede5-f581-481c-87fe-f965143e7a15,k8s://eacp-cross-plane-v13/limitranges/unknown-object,68875d3255cb78cf85076186ae917756dd09987427c1389effd0b58f7095d160
kubernetes.audit,e65c08f8-f473-4f62-87a1-50442924e552:ResponseComplete,2026-09-02T20:55:49.744707Z,2026-09-02T20:55:49.768926Z,system:serviceaccount:kube-system:deployment-controller,eacp-cross-plane-v13/eacp-cross-plane.18d19c7427d23f1a,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://e65c08f8-f473-4f62-87a1-50442924e552,k8s://eacp-cross-plane-v13/events/eacp-cross-plane.18d19c7427d23f1a,5aacfeecac6c956bc955433113689ce25e8f79817cb58f6b889a37f5247500e9
kubernetes.audit,b8239e4e-ef42-49dc-9082-8cc757eb37e8:ResponseComplete,2026-09-02T20:55:49.743854Z,2026-09-02T20:55:49.771109Z,system:serviceaccount:kube-system:replicaset-controller,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://b8239e4e-ef42-49dc-9082-8cc757eb37e8,eacp-gha-1324720646-33682116347-1,76eb21e8c5c582bc1418e79705b7b3b1d488336abcc6544e7efabb14a8389e43
kubernetes.audit,cfca9aaa-8419-4d1b-b1f3-82a4007f6206:ResponseComplete,2026-09-02T20:55:49.772898Z,2026-09-02T20:55:49.776110Z,system:serviceaccount:kube-system:replicaset-controller,eacp-cross-plane-v13/eacp-cross-plane-8595f5c7b6.18d19c7429ac14ba,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://cfca9aaa-8419-4d1b-b1f3-82a4007f6206,k8s://eacp-cross-plane-v13/events/eacp-cross-plane-8595f5c7b6.18d19c7429ac14ba,798ae4982271d6cbc4af18a398befbe86237e3d87677a56c8b9140f8a6b0017e
kubernetes.audit,c42e168f-a73d-442a-b663-8cf88c3f4bd4:ResponseComplete,2026-09-02T20:55:49.757857Z,2026-09-02T20:55:49.780309Z,system:serviceaccount:kube-system:deployment-controller,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,update,409:Conflict,kubernetes-audit://c42e168f-a73d-442a-b663-8cf88c3f4bd4,k8s://eacp-cross-plane-v13/deployments/eacp-cross-plane,14e2b15a605bb51d6f0fc005d2ea69a4f8ce8ebb39db34cb20967fdf489d1dc9
kubernetes.audit,1b2dcdd3-f67f-4a5f-bb67-5e1e4d2f763b:ResponseComplete,2026-09-02T20:55:49.772501Z,2026-09-02T20:55:49.781797Z,system:serviceaccount:kube-system:replicaset-controller,eacp-cross-plane-v13/eacp-cross-plane-8595f5c7b6,software_delivery,kubernetes-rbac-admission,update,200,kubernetes-audit://1b2dcdd3-f67f-4a5f-bb67-5e1e4d2f763b,k8s://eacp-cross-plane-v13/replicasets/eacp-cross-plane-8595f5c7b6,6957310f841b87665a1653dc52ea854e0ec52d5d1b2f4fb6ab213c6e08a41fb6
kubernetes.audit,3dd91919-6149-447b-a8dc-30219449f6b8:ResponseComplete,2026-09-02T20:55:49.774894Z,2026-09-02T20:55:49.782077Z,system:kube-scheduler,eacp-cross-plane-v13/eacp-cross-plane-8595f5c7b6-5bwcv,software_delivery,kubernetes-rbac-admission,create,201:Success,kubernetes-audit://3dd91919-6149-447b-a8dc-30219449f6b8,k8s://eacp-cross-plane-v13/pods/eacp-cross-plane-8595f5c7b6-5bwcv,3005ba014f867fee3d49e7295f097d5702b08c92ab9264f2d2484b524f80e22f
kubernetes.audit,6906fff5-2187-4f80-84b0-86fc71460d9d:ResponseComplete,2026-09-02T20:55:49.802499Z,2026-09-02T20:55:49.802790Z,system:node:eacp-v13-33682116347-1-control-plane,eacp-cross-plane-v13/eacp-cross-plane-8595f5c7b6-5bwcv,software_delivery,kubernetes-rbac-admission,get,403:Forbidden,kubernetes-audit://6906fff5-2187-4f80-84b0-86fc71460d9d,k8s://eacp-cross-plane-v13/pods/eacp-cross-plane-8595f5c7b6-5bwcv,f048dafd634ab100587bcbd1664052150659011de9f3f367cae58e3139c2c6cc
kubernetes.audit,7f4d2a77-d34b-42ca-8e4b-10f3273cf036:ResponseStarted,2026-09-02T20:55:49.803075Z,2026-09-02T20:55:49.803417Z,system:node:eacp-v13-33682116347-1-control-plane,eacp-cross-plane-v13/kube-root-ca.crt,software_delivery,kubernetes-rbac-admission,watch,403:Forbidden,kubernetes-audit://7f4d2a77-d34b-42ca-8e4b-10f3273cf036,k8s://eacp-cross-plane-v13/configmaps/kube-root-ca.crt,8cb6c326f28a8ac9d7fc929d4db76c569fd5c4a2c6494edb2e390989830f87f6
kubernetes.audit,7f4d2a77-d34b-42ca-8e4b-10f3273cf036:ResponseComplete,2026-09-02T20:55:49.803075Z,2026-09-02T20:55:49.803469Z,system:node:eacp-v13-33682116347-1-control-plane,eacp-cross-plane-v13/kube-root-ca.crt,software_delivery,kubernetes-rbac-admission,watch,403:Forbidden,kubernetes-audit://7f4d2a77-d34b-42ca-8e4b-10f3273cf036,k8s://eacp-cross-plane-v13/configmaps/kube-root-ca.crt,df4c72ff35f60878279a1757abfa47658e23a684792c60d40f0a46bfad60a4be
kubernetes.audit,306f6c2f-5e00-4e5e-9ab5-8badaf584b53:ResponseComplete,2026-09-02T20:55:49.807032Z,2026-09-02T20:55:49.807348Z,system:node:eacp-v13-33682116347-1-control-plane,eacp-cross-plane-v13/kube-root-ca.crt,software_delivery,kubernetes-rbac-admission,list,403:Forbidden,kubernetes-audit://306f6c2f-5e00-4e5e-9ab5-8badaf584b53,k8s://eacp-cross-plane-v13/configmaps/kube-root-ca.crt,ba6b7adf45e5aa4fa8f3701149d4db5658dfe989f51e13f7e466668c4e718f73
kubernetes.audit,29781bcb-abb0-4974-8999-ce935676ceb2:ResponseComplete,2026-09-02T20:55:49.812187Z,2026-09-02T20:55:49.816253Z,system:kube-scheduler,eacp-cross-plane-v13/eacp-cross-plane-8595f5c7b6-5bwcv.18d19c742bcabae6,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://29781bcb-abb0-4974-8999-ce935676ceb2,k8s://eacp-cross-plane-v13/events/eacp-cross-plane-8595f5c7b6-5bwcv.18d19c742bcabae6,25fa6f17c7432db0cfe5a80ad5b81af5faeccf92c8761788fcae76bcf379a7b0
kubernetes.audit,b972a870-0df9-4eee-abc6-0b1c320ac94e:ResponseComplete,2026-09-02T20:55:49.781050Z,2026-09-02T20:55:49.817086Z,system:serviceaccount:kube-system:deployment-controller,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,update,200,kubernetes-audit://b972a870-0df9-4eee-abc6-0b1c320ac94e,k8s://eacp-cross-plane-v13/deployments/eacp-cross-plane,8ad88dd5ec7ea1e76b6b4bbeec00efdd2dac8c06712be8a5c6f541365c1b55bd
kubernetes.audit,2d1e889c-3b06-4dd2-a3a9-23d336a68f1f:ResponseComplete,2026-09-02T20:55:49.790388Z,2026-09-02T20:55:49.817596Z,system:serviceaccount:kube-system:replicaset-controller,eacp-cross-plane-v13/eacp-cross-plane-8595f5c7b6,software_delivery,kubernetes-rbac-admission,update,200,kubernetes-audit://2d1e889c-3b06-4dd2-a3a9-23d336a68f1f,k8s://eacp-cross-plane-v13/replicasets/eacp-cross-plane-8595f5c7b6,77592fc4fdae4709cdaf884f011d1dc8b3237c39673859401c3a148d0a987271
kubernetes.audit,8c661736-f1e6-4006-9036-5b8a888e24d7:ResponseComplete,2026-09-02T20:55:49.810402Z,2026-09-02T20:55:49.817964Z,kubernetes-admin,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,get,200,kubernetes-audit://8c661736-f1e6-4006-9036-5b8a888e24d7,eacp-gha-1324720646-33682116347-1,a9c9252243360a4a3433703aebc71a85c99045f233b648734d548204b641681e
kubernetes.audit,1c8e9d0f-5063-401d-8672-f44091affd1d:ResponseStarted,2026-09-02T20:55:49.821599Z,2026-09-02T20:55:49.833355Z,kubernetes-admin,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,watch,200,kubernetes-audit://1c8e9d0f-5063-401d-8672-f44091affd1d,k8s://eacp-cross-plane-v13/deployments/eacp-cross-plane,eb068b5e0205337d02d2e7f9de67277ac52ce99a76a2d9ef20d9baca451bfe0d
kubernetes.audit,15f7d3bb-3a43-468a-bf12-415db2e6c41f:ResponseComplete,2026-09-02T20:55:49.817788Z,2026-09-02T20:55:49.834365Z,system:serviceaccount:kube-system:deployment-controller,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,update,409:Conflict,kubernetes-audit://15f7d3bb-3a43-468a-bf12-415db2e6c41f,k8s://eacp-cross-plane-v13/deployments/eacp-cross-plane,ba8993a6463b40f2eadf0182f0aaf866558b982cdabb8162e46e662dc8402d3e
kubernetes.audit,bc6fcc3a-9431-459e-b8eb-aadc49b64a63:ResponseComplete,2026-09-02T20:55:49.835479Z,2026-09-02T20:55:49.839734Z,system:serviceaccount:kube-system:deployment-controller,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,update,200,kubernetes-audit://bc6fcc3a-9431-459e-b8eb-aadc49b64a63,k8s://eacp-cross-plane-v13/deployments/eacp-cross-plane,7f274fe70f0849c742f40120b0c1a7dec770b8f8a2f59e474f10c9ad84935c07
kubernetes.audit,4af0b705-ffaf-474c-98f8-89564930cad7:ResponseComplete,2026-09-02T20:55:50.250303Z,2026-09-02T20:55:50.253768Z,system:node:eacp-v13-33682116347-1-control-plane,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,get,200,kubernetes-audit://4af0b705-ffaf-474c-98f8-89564930cad7,eacp-gha-1324720646-33682116347-1,96c581e0198de1b5eb8a00e396ef1a1ff09b54208af030a85c542932dfb36b76
kubernetes.audit,781a92fc-81e7-41d4-b5c2-a30e68f8f9bd:ResponseComplete,2026-09-02T20:55:50.254466Z,2026-09-02T20:55:50.259625Z,system:node:eacp-v13-33682116347-1-control-plane,eacp-cross-plane-v13/eacp-cross-plane-8595f5c7b6-5bwcv,software_delivery,kubernetes-rbac-admission,patch,200,kubernetes-audit://781a92fc-81e7-41d4-b5c2-a30e68f8f9bd,k8s://eacp-cross-plane-v13/pods/eacp-cross-plane-8595f5c7b6-5bwcv,1254d95299a96046764144817f84e3b8992d64c0bf3b51d83126cd2994b98566
kubernetes.audit,bc39232c-e2ef-4a2a-bd42-1248b6665628:ResponseStarted,2026-09-02T20:55:50.775398Z,2026-09-02T20:55:50.776749Z,system:node:eacp-v13-33682116347-1-control-plane,eacp-cross-plane-v13/kube-root-ca.crt,software_delivery,kubernetes-rbac-admission,watch,200,kubernetes-audit://bc39232c-e2ef-4a2a-bd42-1248b6665628,k8s://eacp-cross-plane-v13/configmaps/kube-root-ca.crt,24ede08f6427c23538c0fbc8eca3d4722312266dacc9cd048bcad58196d35463
kubernetes.audit,becb357b-a761-49a5-b774-78940252e132:ResponseComplete,2026-09-02T20:55:52.345563Z,2026-09-02T20:55:52.348114Z,system:node:eacp-v13-33682116347-1-control-plane,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,get,200,kubernetes-audit://becb357b-a761-49a5-b774-78940252e132,eacp-gha-1324720646-33682116347-1,1541f962f45893c2f0b1422129a239c40bd2b22088083e37cee16801f2d7039d
kubernetes.audit,96ab2c8b-a17e-4612-a5ae-a98e1f683926:ResponseComplete,2026-09-02T20:55:52.346718Z,2026-09-02T20:55:52.349353Z,system:node:eacp-v13-33682116347-1-control-plane,eacp-cross-plane-v13/eacp-cross-plane-8595f5c7b6-5bwcv.18d19c74c3182b0a,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://96ab2c8b-a17e-4612-a5ae-a98e1f683926,k8s://eacp-cross-plane-v13/events/eacp-cross-plane-8595f5c7b6-5bwcv.18d19c74c3182b0a,ae88b424d5634664d91a5265d6756a831a47a4798446a5d2d5058d1a3ff0de74
kubernetes.audit,5c86b054-34a0-4293-b2da-382fb105d608:ResponseComplete,2026-09-02T20:55:52.348956Z,2026-09-02T20:55:52.353201Z,system:node:eacp-v13-33682116347-1-control-plane,eacp-cross-plane-v13/eacp-cross-plane-8595f5c7b6-5bwcv,software_delivery,kubernetes-rbac-admission,patch,200,kubernetes-audit://5c86b054-34a0-4293-b2da-382fb105d608,k8s://eacp-cross-plane-v13/pods/eacp-cross-plane-8595f5c7b6-5bwcv,269a9a1c7150fdff9dcc42343f64dcb23fa502e450a5e407b9185a34f0418d6f
kubernetes.audit,57e7ade6-d25b-480a-a8b6-5168d7e6e297:ResponseComplete,2026-09-02T20:55:52.570162Z,2026-09-02T20:55:52.572175Z,system:node:eacp-v13-33682116347-1-control-plane,eacp-cross-plane-v13/eacp-cross-plane-8595f5c7b6-5bwcv.18d19c74d06f64c9,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://57e7ade6-d25b-480a-a8b6-5168d7e6e297,k8s://eacp-cross-plane-v13/events/eacp-cross-plane-8595f5c7b6-5bwcv.18d19c74d06f64c9,26f20eb22b1ded8e080c7665923a14f53e12f09eedab7e9b38b2d2671415f1cf
kubernetes.audit,94d23088-9b02-42a9-98ce-87c8fdc2b6f0:ResponseComplete,2026-09-02T20:55:52.578339Z,2026-09-02T20:55:52.579701Z,system:node:eacp-v13-33682116347-1-control-plane,eacp-cross-plane-v13/eacp-cross-plane-8595f5c7b6-5bwcv.18d19c74d0ebc1cd,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://94d23088-9b02-42a9-98ce-87c8fdc2b6f0,k8s://eacp-cross-plane-v13/events/eacp-cross-plane-8595f5c7b6-5bwcv.18d19c74d0ebc1cd,266138ad8f6f9bda0068e424a99d2f5cdf47ef2c5a2bed8f6837eff400917532
kubernetes.audit,df2a7500-070c-4503-9311-cac510ea038a:ResponseComplete,2026-09-02T20:55:53.364306Z,2026-09-02T20:55:53.366492Z,system:node:eacp-v13-33682116347-1-control-plane,eacp-cross-plane-v13/eacp-cross-plane-8595f5c7b6-5bwcv.18d19c74ffc4894b,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://df2a7500-070c-4503-9311-cac510ea038a,k8s://eacp-cross-plane-v13/events/eacp-cross-plane-8595f5c7b6-5bwcv.18d19c74ffc4894b,f88e621b5be202efb9f830592cce5658ba1f20d8a712853fbfc5f159dfd39b7c
kubernetes.audit,fc7184f8-4a33-457b-a83f-50f39529345d:ResponseComplete,2026-09-02T20:55:53.365974Z,2026-09-02T20:55:53.367451Z,system:node:eacp-v13-33682116347-1-control-plane,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,get,200,kubernetes-audit://fc7184f8-4a33-457b-a83f-50f39529345d,eacp-gha-1324720646-33682116347-1,1a3f7ad671ce910de6954d8f241f17ed387faa4f53d357bd5f2937a527f5464f
kubernetes.audit,9e8af57b-0d95-406f-9861-775ccc2bd841:ResponseComplete,2026-09-02T20:55:53.368075Z,2026-09-02T20:55:53.372234Z,system:node:eacp-v13-33682116347-1-control-plane,eacp-cross-plane-v13/eacp-cross-plane-8595f5c7b6-5bwcv,software_delivery,kubernetes-rbac-admission,patch,200,kubernetes-audit://9e8af57b-0d95-406f-9861-775ccc2bd841,k8s://eacp-cross-plane-v13/pods/eacp-cross-plane-8595f5c7b6-5bwcv,dbd2c2e4e596fed6eaacc259eacb872d5cbd4674c7ab75520ea238dbd6077e57
kubernetes.audit,0cbaaadb-b811-474d-af9c-673a8b8c6707:ResponseComplete,2026-09-02T20:55:53.372836Z,2026-09-02T20:55:53.375430Z,system:serviceaccount:kube-system:replicaset-controller,eacp-cross-plane-v13/eacp-cross-plane-8595f5c7b6,software_delivery,kubernetes-rbac-admission,update,200,kubernetes-audit://0cbaaadb-b811-474d-af9c-673a8b8c6707,k8s://eacp-cross-plane-v13/replicasets/eacp-cross-plane-8595f5c7b6,9c84d25ad1e18b982e2be9ab1fa1d9b710097bdf002b458436d192783ea4c88d
kubernetes.audit,9583382a-4286-44d5-8abe-9ab59488e218:ResponseComplete,2026-09-02T20:55:53.376085Z,2026-09-02T20:55:53.378897Z,system:serviceaccount:kube-system:deployment-controller,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,update,200,kubernetes-audit://9583382a-4286-44d5-8abe-9ab59488e218,k8s://eacp-cross-plane-v13/deployments/eacp-cross-plane,eda905b24e75e83b888df7c9dd16143472e328b5df01a6e492af41db29dca8f6
kubernetes.audit,1c8e9d0f-5063-401d-8672-f44091affd1d:ResponseComplete,2026-09-02T20:55:49.821599Z,2026-09-02T20:55:53.379916Z,kubernetes-admin,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,watch,200,kubernetes-audit://1c8e9d0f-5063-401d-8672-f44091affd1d,k8s://eacp-cross-plane-v13/deployments/eacp-cross-plane,2c07537ddddf7dd0991dc6184c07cc4427af43e5100fdaa40c5ceb808fe56f4b
