source_type,source_id,source_ts,observed_ts,actor,service,intent,policy,action,outcome,source_pointer,correlation_id,content_hash
kubernetes.audit,35ec0524-cd37-49f8-8c5b-b928e8bbea96:ResponseComplete,2026-09-02T22:27:54.244837Z,2026-09-02T22:27:54.246536Z,kubernetes-admin,eacp-cross-plane-v13/eacp-cross-plane-v13,software_delivery,kubernetes-rbac-admission,get,200,kubernetes-audit://35ec0524-cd37-49f8-8c5b-b928e8bbea96,k8s://eacp-cross-plane-v13/namespaces/eacp-cross-plane-v13,3f90f1de8d989aaa1f81392fd9905f4247cfb1a5c9686c05395be33d2733a320
kubernetes.audit,d520a20f-91b1-4a65-b8d8-d046cf37aae8:ResponseComplete,2026-09-02T22:27:54.247406Z,2026-09-02T22:27:54.250946Z,kubernetes-admin,eacp-cross-plane-v13/eacp-observer,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://d520a20f-91b1-4a65-b8d8-d046cf37aae8,k8s://eacp-cross-plane-v13/rolebindings/eacp-observer,a4033f7896c1c042e3fa4e7c0f0a889f5c452247d9c682ee96359e905abd5799
kubernetes.audit,de3466e8-de36-48c0-9776-1f7194e7a4d1:ResponseComplete,2026-09-02T22:27:54.251730Z,2026-09-02T22:27:54.254246Z,kubernetes-admin,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,get,404:NotFound,kubernetes-audit://de3466e8-de36-48c0-9776-1f7194e7a4d1,k8s://eacp-cross-plane-v13/deployments/eacp-cross-plane,746121b4d1f1f54dde286fb6c1d744e175d6bf790c7c3699bd0dbd550182cfe6
kubernetes.audit,05919166-923a-4b28-b818-1f2bd0276c66:ResponseComplete,2026-09-02T22:27:54.254958Z,2026-09-02T22:27:54.257189Z,kubernetes-admin,eacp-cross-plane-v13/eacp-cross-plane-v13,software_delivery,kubernetes-rbac-admission,get,200,kubernetes-audit://05919166-923a-4b28-b818-1f2bd0276c66,k8s://eacp-cross-plane-v13/namespaces/eacp-cross-plane-v13,b4b4a84bccb0d056efa92a009f0291d85a752e29211f022d3484c4a85acd4a66
kubernetes.audit,fe9acf78-47b7-4ab9-a3ec-4121decc30df:ResponseComplete,2026-09-02T22:27:54.258066Z,2026-09-02T22:27:54.266608Z,kubernetes-admin,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://fe9acf78-47b7-4ab9-a3ec-4121decc30df,eacp-gha-1324720646-33690426246-1,2e1c9a78ea4875f5231a097f8193ddfd50828a4efb10411a67186f4b76cfdd58
kubernetes.audit,470da3cf-58a4-48a9-8c35-00e3eca7ef4b:ResponseComplete,2026-09-02T22:27:54.266103Z,2026-09-02T22:27:54.271345Z,system:serviceaccount:kube-system:deployment-controller,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://470da3cf-58a4-48a9-8c35-00e3eca7ef4b,eacp-gha-1324720646-33690426246-1,ed54a6b807eaa6e2f5fd02fd76a396c643ed6377905b77a0451b213d9478ae2b
kubernetes.audit,44f171e7-f734-4edc-a6d1-bcaaf840a7a2:ResponseComplete,2026-09-02T22:27:54.268549Z,2026-09-02T22:27:54.272412Z,kubernetes-admin,eacp-cross-plane-v13/negative-control-no-correlation,software_delivery,kubernetes-rbac-admission,get,404:NotFound,kubernetes-audit://44f171e7-f734-4edc-a6d1-bcaaf840a7a2,k8s://eacp-cross-plane-v13/configmaps/negative-control-no-correlation,62095f8ee1ddf3cef7d6a3f422edc19c602c93af63f9f95b785e251153ebe541
kubernetes.audit,bc36ae1d-5f1e-4d7b-96fa-73002febaf9c:ResponseComplete,2026-09-02T22:27:54.276351Z,2026-09-02T22:27:54.279283Z,system:apiserver,eacp-cross-plane-v13/unknown-object,software_delivery,kubernetes-rbac-admission,list,200,kubernetes-audit://bc36ae1d-5f1e-4d7b-96fa-73002febaf9c,k8s://eacp-cross-plane-v13/limitranges/unknown-object,2c02b25639043df514e15045e1e9024d54c4c23e34091b31ce9c506f8b57b184
kubernetes.audit,c5758a22-187c-4710-b7d0-14bfc1f8456c:ResponseComplete,2026-09-02T22:27:54.274044Z,2026-09-02T22:27:54.280127Z,kubernetes-admin,eacp-cross-plane-v13/eacp-cross-plane-v13,software_delivery,kubernetes-rbac-admission,get,200,kubernetes-audit://c5758a22-187c-4710-b7d0-14bfc1f8456c,k8s://eacp-cross-plane-v13/namespaces/eacp-cross-plane-v13,69eb4568629388f0d34598d2076c3685f9bc4be42c4b9aceb4fb6546032b6f28
kubernetes.audit,f665ee2a-5b1e-4d28-b9c4-2d61738d807e:ResponseComplete,2026-09-02T22:27:54.273563Z,2026-09-02T22:27:54.280421Z,system:serviceaccount:kube-system:deployment-controller,eacp-cross-plane-v13/eacp-cross-plane.18d1a17a6f8d1d61,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://f665ee2a-5b1e-4d28-b9c4-2d61738d807e,k8s://eacp-cross-plane-v13/events/eacp-cross-plane.18d1a17a6f8d1d61,9109e76725a4cbbd4c3ec3cf5d7fd37090d32abd759e1a29e4fd255caee3a086
kubernetes.audit,1794d4ac-4b2b-4fab-99af-bb76959f9761:ResponseComplete,2026-09-02T22:27:54.272707Z,2026-09-02T22:27:54.284094Z,system:serviceaccount:kube-system:deployment-controller,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,update,200,kubernetes-audit://1794d4ac-4b2b-4fab-99af-bb76959f9761,k8s://eacp-cross-plane-v13/deployments/eacp-cross-plane,0f56359c8854d7d15ec8c06cb4d770e87b52953ef823222e99a6a7609ea63072
kubernetes.audit,583be2b6-3129-4ee6-8e79-c82f7bdf39e4:ResponseComplete,2026-09-02T22:27:54.281252Z,2026-09-02T22:27:54.284402Z,kubernetes-admin,eacp-cross-plane-v13/eacp-negative-control,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://583be2b6-3129-4ee6-8e79-c82f7bdf39e4,k8s://eacp-cross-plane-v13/configmaps/negative-control-no-correlation,e884944145b82eeb45e6b0ce4fca68e9cdb12e36c4b07769a992eefa54fdccf0
kubernetes.audit,45fa36d5-c908-4ebe-8258-9c4d17016fa8:ResponseComplete,2026-09-02T22:27:54.272972Z,2026-09-02T22:27:54.285492Z,system:serviceaccount:kube-system:replicaset-controller,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://45fa36d5-c908-4ebe-8258-9c4d17016fa8,eacp-gha-1324720646-33690426246-1,6faf903ef47300a75d9ac13d1d5dcfb9b81003793550158aba6b25a9d1866195
kubernetes.audit,ac12e006-6a3e-4bdc-bede-a0035e360195:ResponseComplete,2026-09-02T22:27:54.286184Z,2026-09-02T22:27:54.294982Z,system:serviceaccount:kube-system:replicaset-controller,eacp-cross-plane-v13/eacp-cross-plane-6754885dc5,software_delivery,kubernetes-rbac-admission,update,200,kubernetes-audit://ac12e006-6a3e-4bdc-bede-a0035e360195,k8s://eacp-cross-plane-v13/replicasets/eacp-cross-plane-6754885dc5,3e709b274038b7170521de25e8fbfc3f04f0bd390e12a72ea232dd5f2c162c7c
kubernetes.audit,d6f3cf6b-63b1-4c68-8566-fa07ab3e5185:ResponseComplete,2026-09-02T22:27:54.291293Z,2026-09-02T22:27:54.296558Z,system:serviceaccount:kube-system:replicaset-controller,eacp-cross-plane-v13/eacp-cross-plane-6754885dc5.18d1a17a7059f933,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://d6f3cf6b-63b1-4c68-8566-fa07ab3e5185,k8s://eacp-cross-plane-v13/events/eacp-cross-plane-6754885dc5.18d1a17a7059f933,6a7e61a0940abb19baad329b4887c6866493bc111c99a5090eb4778b41e61bcc
kubernetes.audit,1b513ed7-e246-4316-aa51-3db3b81a2a3e:ResponseComplete,2026-09-02T22:27:54.290858Z,2026-09-02T22:27:54.297363Z,system:kube-scheduler,eacp-cross-plane-v13/eacp-cross-plane-6754885dc5-jdsgm,software_delivery,kubernetes-rbac-admission,create,201:Success,kubernetes-audit://1b513ed7-e246-4316-aa51-3db3b81a2a3e,k8s://eacp-cross-plane-v13/pods/eacp-cross-plane-6754885dc5-jdsgm,b27c5f0f693e943069aa8d84ca8101e14afef7af9ef05b0db26325ae2c8ba177
kubernetes.audit,a905586e-7383-4e68-8f50-53d24b913ba6:ResponseComplete,2026-09-02T22:27:54.292019Z,2026-09-02T22:27:54.297667Z,system:serviceaccount:kube-system:deployment-controller,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,update,409:Conflict,kubernetes-audit://a905586e-7383-4e68-8f50-53d24b913ba6,k8s://eacp-cross-plane-v13/deployments/eacp-cross-plane,1fa000c0e5b323576eb274741a4b39dad88260e7ede15d2fd51e08f47f02f094
kubernetes.audit,8bd27e48-354f-4ed1-842b-451eaa3a3c0e:ResponseComplete,2026-09-02T22:27:54.302658Z,2026-09-02T22:27:54.303294Z,system:node:eacp-v13-33690426246-1-control-plane,eacp-cross-plane-v13/kube-root-ca.crt,software_delivery,kubernetes-rbac-admission,list,200,kubernetes-audit://8bd27e48-354f-4ed1-842b-451eaa3a3c0e,k8s://eacp-cross-plane-v13/configmaps/kube-root-ca.crt,3f39766f348537c9e38432c72ac44d742d2ef9b086e813360985b4ac919a3d30
kubernetes.audit,8138d025-37f1-46a9-b7f0-6d37793bd014:ResponseStarted,2026-09-02T22:27:54.304228Z,2026-09-02T22:27:54.304647Z,system:node:eacp-v13-33690426246-1-control-plane,eacp-cross-plane-v13/kube-root-ca.crt,software_delivery,kubernetes-rbac-admission,watch,200,kubernetes-audit://8138d025-37f1-46a9-b7f0-6d37793bd014,k8s://eacp-cross-plane-v13/configmaps/kube-root-ca.crt,b42020b824f656c613506dcb11dbf6a256d987a0815368ea17fdb6064ac884c0
kubernetes.audit,d317f150-2f2e-46be-b24d-f9f07f1d0cc9:ResponseComplete,2026-09-02T22:27:54.301615Z,2026-09-02T22:27:54.308332Z,system:node:eacp-v13-33690426246-1-control-plane,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,get,200,kubernetes-audit://d317f150-2f2e-46be-b24d-f9f07f1d0cc9,eacp-gha-1324720646-33690426246-1,5650e3c5b4bebb26bcf5229ce0cb908498638eb7e803c311621d7327af5f071e
kubernetes.audit,096cd2c9-1e2d-49c2-8cf2-b4390988d478:ResponseComplete,2026-09-02T22:27:54.299436Z,2026-09-02T22:27:54.309085Z,system:kube-scheduler,eacp-cross-plane-v13/eacp-cross-plane-6754885dc5-jdsgm.18d1a17a711f85b6,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://096cd2c9-1e2d-49c2-8cf2-b4390988d478,k8s://eacp-cross-plane-v13/events/eacp-cross-plane-6754885dc5-jdsgm.18d1a17a711f85b6,928cae7d94f7bbdf5dda99ddf5c53e6b4a2d283e06a64784ccbff44efe51217f
kubernetes.audit,e926f993-3802-4187-ab3d-683f33a6d487:ResponseComplete,2026-09-02T22:27:54.310397Z,2026-09-02T22:27:54.326010Z,system:node:eacp-v13-33690426246-1-control-plane,eacp-cross-plane-v13/eacp-cross-plane-6754885dc5-jdsgm,software_delivery,kubernetes-rbac-admission,patch,200,kubernetes-audit://e926f993-3802-4187-ab3d-683f33a6d487,k8s://eacp-cross-plane-v13/pods/eacp-cross-plane-6754885dc5-jdsgm,88832701467f4843523dced9260805e6ca795a91b59d8a139fbb69e06b93cace
kubernetes.audit,ea9667dd-b4e8-45a2-adf5-85942602f1d3:ResponseComplete,2026-09-02T22:27:54.318473Z,2026-09-02T22:27:54.330313Z,system:serviceaccount:kube-system:replicaset-controller,eacp-cross-plane-v13/eacp-cross-plane-6754885dc5,software_delivery,kubernetes-rbac-admission,update,409:Conflict,kubernetes-audit://ea9667dd-b4e8-45a2-adf5-85942602f1d3,k8s://eacp-cross-plane-v13/replicasets/eacp-cross-plane-6754885dc5,9bc63b994ce6535763adb07014e9cc9a5b855989b9d84a64a4ea9d3456bc0948
kubernetes.audit,c7f3f5c0-47d1-4fca-a5a1-b9c89236e6d6:ResponseComplete,2026-09-02T22:27:54.334841Z,2026-09-02T22:27:54.339060Z,system:serviceaccount:kube-system:replicaset-controller,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,get,200,kubernetes-audit://c7f3f5c0-47d1-4fca-a5a1-b9c89236e6d6,eacp-gha-1324720646-33690426246-1,00c1ebdeb0cf2f34dbd4373286f9bd5d5e364f65dca43d4519811d21088112a2
kubernetes.audit,9e27fd0f-dae2-4584-abff-8ca92d4d6dad:ResponseComplete,2026-09-02T22:27:54.331754Z,2026-09-02T22:27:54.342900Z,system:serviceaccount:kube-system:deployment-controller,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,update,200,kubernetes-audit://9e27fd0f-dae2-4584-abff-8ca92d4d6dad,k8s://eacp-cross-plane-v13/deployments/eacp-cross-plane,3693f676e2e9226cd227c151c2ebf6569ffce83f0af2497faf9118c1b46f5564
kubernetes.audit,12d7e45d-3721-4af3-8b20-9346b8a0db2e:ResponseComplete,2026-09-02T22:27:54.339881Z,2026-09-02T22:27:54.353102Z,system:serviceaccount:kube-system:replicaset-controller,eacp-cross-plane-v13/eacp-cross-plane-6754885dc5,software_delivery,kubernetes-rbac-admission,update,200,kubernetes-audit://12d7e45d-3721-4af3-8b20-9346b8a0db2e,k8s://eacp-cross-plane-v13/replicasets/eacp-cross-plane-6754885dc5,2a981ff11fa4c464e5b73071a91947f67fa4f507603fa093b558d660d3f11feb
kubernetes.audit,6dcb91da-aa58-4871-9586-9c5ff1b0bb06:ResponseComplete,2026-09-02T22:27:54.346628Z,2026-09-02T22:27:54.357890Z,system:serviceaccount:kube-system:deployment-controller,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,update,200,kubernetes-audit://6dcb91da-aa58-4871-9586-9c5ff1b0bb06,k8s://eacp-cross-plane-v13/deployments/eacp-cross-plane,8894248268a8878a2272955307bc50ad60473d7e62c8496f91fd209b0c0083f0
kubernetes.audit,bc2b3859-0e48-4bfd-9063-ce97434a4222:ResponseComplete,2026-09-02T22:27:54.365789Z,2026-09-02T22:27:54.368827Z,kubernetes-admin,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,get,200,kubernetes-audit://bc2b3859-0e48-4bfd-9063-ce97434a4222,eacp-gha-1324720646-33690426246-1,d199608242842eb551a7c973e083140ac876b6931e44a2d579e71d3b3a1b5810
kubernetes.audit,c4b6bb28-dfe5-49fe-b7ea-dbf293c794fe:ResponseComplete,2026-09-02T22:27:54.371419Z,2026-09-02T22:27:54.374717Z,kubernetes-admin,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,list,200,kubernetes-audit://c4b6bb28-dfe5-49fe-b7ea-dbf293c794fe,k8s://eacp-cross-plane-v13/deployments/eacp-cross-plane,7fc1cb64b00c31fbbad7d6aaa4438924bd91638da71229dbd8fad8db717e797c
kubernetes.audit,4584d499-a25e-4e28-8451-7704ef198074:ResponseStarted,2026-09-02T22:27:54.377579Z,2026-09-02T22:27:54.377949Z,kubernetes-admin,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,watch,200,kubernetes-audit://4584d499-a25e-4e28-8451-7704ef198074,k8s://eacp-cross-plane-v13/deployments/eacp-cross-plane,48328c6fc5a894c90bb075168d5bc065c259c9085a6265348697e0ec7f9a0500
kubernetes.audit,5b2e0ae3-213d-45be-9fdc-dcc731a3f361:ResponseComplete,2026-09-02T22:27:56.398852Z,2026-09-02T22:27:56.400979Z,system:node:eacp-v13-33690426246-1-control-plane,eacp-cross-plane-v13/eacp-cross-plane-6754885dc5-jdsgm.18d1a17aee454761,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://5b2e0ae3-213d-45be-9fdc-dcc731a3f361,k8s://eacp-cross-plane-v13/events/eacp-cross-plane-6754885dc5-jdsgm.18d1a17aee454761,96e4fa4288d3b8248ec326053d4434327620a6bdda68511af02785d78f6cfcb1
kubernetes.audit,94c438ff-e653-4918-864d-e69f3403689c:ResponseComplete,2026-09-02T22:27:56.484956Z,2026-09-02T22:27:56.487311Z,system:node:eacp-v13-33690426246-1-control-plane,eacp-cross-plane-v13/eacp-cross-plane-6754885dc5-jdsgm.18d1a17af366e54e,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://94c438ff-e653-4918-864d-e69f3403689c,k8s://eacp-cross-plane-v13/events/eacp-cross-plane-6754885dc5-jdsgm.18d1a17af366e54e,5a36fe11c975ad7e4fc6b595efd55f9cbbbbc5257c763251529b1bbd19660399
kubernetes.audit,fdf2b5bc-9b03-4a12-9332-8358520c9852:ResponseComplete,2026-09-02T22:27:56.494881Z,2026-09-02T22:27:56.497739Z,system:node:eacp-v13-33690426246-1-control-plane,eacp-cross-plane-v13/eacp-cross-plane-6754885dc5-jdsgm.18d1a17af400f6fe,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://fdf2b5bc-9b03-4a12-9332-8358520c9852,k8s://eacp-cross-plane-v13/events/eacp-cross-plane-6754885dc5-jdsgm.18d1a17af400f6fe,1120cb68ee05d968dd04560e7040f5a3202a180b35d1285b614f1a0a16b22fd4
kubernetes.audit,a156ebb3-800e-4418-bcbe-dffe94946596:ResponseComplete,2026-09-02T22:27:57.960619Z,2026-09-02T22:27:57.962725Z,system:node:eacp-v13-33690426246-1-control-plane,eacp-cross-plane-v13/eacp-cross-plane-6754885dc5-jdsgm.18d1a17b4b5db3d9,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://a156ebb3-800e-4418-bcbe-dffe94946596,k8s://eacp-cross-plane-v13/events/eacp-cross-plane-6754885dc5-jdsgm.18d1a17b4b5db3d9,cf0b57ecc9ddc36d563810c9c0bed1e66336a3d747a01d158366343eb609c5a4
kubernetes.audit,f209cdf9-fa31-412c-aa52-dbcd01b61b46:ResponseComplete,2026-09-02T22:27:58.454696Z,2026-09-02T22:27:58.456082Z,system:node:eacp-v13-33690426246-1-control-plane,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,get,200,kubernetes-audit://f209cdf9-fa31-412c-aa52-dbcd01b61b46,eacp-gha-1324720646-33690426246-1,4fcf88ecdb5999d3d866b5fea5c00dfbd060c0781777650a8108438cfdcef4f8
kubernetes.audit,497be6b4-4268-4511-b80f-825b82c3778e:ResponseComplete,2026-09-02T22:27:58.456824Z,2026-09-02T22:27:58.460309Z,system:node:eacp-v13-33690426246-1-control-plane,eacp-cross-plane-v13/eacp-cross-plane-6754885dc5-jdsgm,software_delivery,kubernetes-rbac-admission,patch,200,kubernetes-audit://497be6b4-4268-4511-b80f-825b82c3778e,k8s://eacp-cross-plane-v13/pods/eacp-cross-plane-6754885dc5-jdsgm,74eb60f97fa0e804ece7329f08ba61e48ac00270c7a7d6dffe1f8f662f599a81
kubernetes.audit,998e5a9b-8494-4bf2-9087-1dcd6128b8df:ResponseComplete,2026-09-02T22:27:58.461452Z,2026-09-02T22:27:58.464089Z,system:serviceaccount:kube-system:replicaset-controller,eacp-cross-plane-v13/eacp-cross-plane-6754885dc5,software_delivery,kubernetes-rbac-admission,update,200,kubernetes-audit://998e5a9b-8494-4bf2-9087-1dcd6128b8df,k8s://eacp-cross-plane-v13/replicasets/eacp-cross-plane-6754885dc5,96ae1003ec6d36d21f98f238e0c354b2824ad0aa9bda5d745048e35b53be6c9d
kubernetes.audit,d5609e0e-6014-404b-a900-4a78bcba5fd8:ResponseComplete,2026-09-02T22:27:58.464760Z,2026-09-02T22:27:58.467206Z,system:serviceaccount:kube-system:deployment-controller,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,update,200,kubernetes-audit://d5609e0e-6014-404b-a900-4a78bcba5fd8,k8s://eacp-cross-plane-v13/deployments/eacp-cross-plane,bf245aa3b6a5ce7952dc3c5fbd85bc113ada5e60f434e63001a798b10a25fc47
kubernetes.audit,4584d499-a25e-4e28-8451-7704ef198074:ResponseComplete,2026-09-02T22:27:54.377579Z,2026-09-02T22:27:58.468676Z,kubernetes-admin,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,watch,200,kubernetes-audit://4584d499-a25e-4e28-8451-7704ef198074,k8s://eacp-cross-plane-v13/deployments/eacp-cross-plane,b03bc34e88caf9dba8a6672f12d63e898c485cc1879068e14b7b36b7e7ff8486
kubernetes.audit,ab2b0070-1d73-4647-9d68-dabfeffe16e0:ResponseComplete,2026-09-02T22:27:58.531955Z,2026-09-02T22:27:58.532363Z,system:serviceaccount:eacp-cross-plane-v13:eacp-observer,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,get,403:Forbidden,kubernetes-audit://ab2b0070-1d73-4647-9d68-dabfeffe16e0,eacp-gha-1324720646-33690426246-1,adaec1a6c643ab8ca24ea911fb3236644ff1577497b451aa97a5d47d9a95f3d6
kubernetes.audit,63f90b58-f954-4484-a74e-40a442a0cf6b:ResponseComplete,2026-09-02T22:27:58.578731Z,2026-09-02T22:27:58.580406Z,kubernetes-admin,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,get,200,kubernetes-audit://63f90b58-f954-4484-a74e-40a442a0cf6b,eacp-gha-1324720646-33690426246-1,430326c14ed1708d29ad61049c28ad92e42279affb781bba0a27e32f7755b018
kubernetes.audit,2864018c-a545-459a-b5f8-4a70d5e611d5:ResponseComplete,2026-09-02T22:27:58.625789Z,2026-09-02T22:27:58.627720Z,kubernetes-admin,eacp-cross-plane-v13/unknown-object,software_delivery,kubernetes-rbac-admission,list,200,kubernetes-audit://2864018c-a545-459a-b5f8-4a70d5e611d5,k8s://eacp-cross-plane-v13/pods/unknown-object,49cbc91981141ac36979640af384528dff7e9db5327b91a7fe3ff78a3325c6e5
kubernetes.audit,cda2d1b8-3ca3-4de4-8e76-70b3b58421fc:ResponseComplete,2026-09-02T22:27:58.673378Z,2026-09-02T22:27:58.674705Z,kubernetes-admin,eacp-cross-plane-v13/eacp-negative-control,software_delivery,kubernetes-rbac-admission,get,200,kubernetes-audit://cda2d1b8-3ca3-4de4-8e76-70b3b58421fc,k8s://eacp-cross-plane-v13/configmaps/negative-control-no-correlation,2506f2f06281edf68dfc09e28d7ebb798ded0861e4978ca02e4c5e6b788fc06b
