source_type,source_id,source_ts,observed_ts,actor,service,intent,policy,action,outcome,source_pointer,correlation_id,content_hash
github.actions.run,github://repositories/1324720646/actions/runs/33690432444/attempts/1,2026-09-02T22:27:11Z,2026-09-02T22:28:10Z,obedebessa,obedebessa/eacp-operational-provenance,software_delivery,github-actions:.github/workflows/eacp-cross-plane-v1.3.yml,execute_workflow,status:in_progress,https://github.com/obedebessa/eacp-operational-provenance/actions/runs/33690432444,eacp-gha-1324720646-33690432444-1,d098e36b589ff801212cf2dc81eed47fd55331f6d26dfdcbd5a9048621ebed75
github.actions.job,github://repositories/1324720646/actions/runs/33690432444/attempts/1/jobs/100447701400,2026-09-02T22:27:14Z,2026-09-02T22:28:10Z,obedebessa,obedebessa/eacp-operational-provenance,software_delivery,github-actions:.github/workflows/eacp-cross-plane-v1.3.yml,execute_job,status:in_progress,https://github.com/obedebessa/eacp-operational-provenance/actions/runs/33690432444/job/100447701400,eacp-gha-1324720646-33690432444-1,e9266a99fa0affd1cd2f3658750e13b03f735ce3b0e315fde5da1c772ad8fc51
