event_count,variant,trials,service_index,correlation_index,all_outputs_equivalent,ingest_us_per_event_median,ingest_us_per_event_q1,ingest_us_per_event_q3,ingest_us_per_event_min,ingest_us_per_event_max,ingest_events_per_second_median,ingest_events_per_second_q1,ingest_events_per_second_q3,ingest_events_per_second_min,ingest_events_per_second_max,ingest_time_ratio_to_full_median,ingest_time_ratio_to_full_q1,ingest_time_ratio_to_full_q3,ingest_time_ratio_to_full_min,ingest_time_ratio_to_full_max,ingest_time_reduction_vs_full_percent_median,ingest_time_reduction_vs_full_percent_q1,ingest_time_reduction_vs_full_percent_q3,ingest_time_reduction_vs_full_percent_min,ingest_time_reduction_vs_full_percent_max,database_bytes_median,database_bytes_q1,database_bytes_q3,database_bytes_min,database_bytes_max,database_bytes_per_event_median,database_bytes_per_event_q1,database_bytes_per_event_q3,database_bytes_per_event_min,database_bytes_per_event_max,database_size_ratio_to_full_median,database_size_ratio_to_full_q1,database_size_ratio_to_full_q3,database_size_ratio_to_full_min,database_size_ratio_to_full_max,database_bytes_reduction_vs_full_percent_median,database_bytes_reduction_vs_full_percent_q1,database_bytes_reduction_vs_full_percent_q3,database_bytes_reduction_vs_full_percent_min,database_bytes_reduction_vs_full_percent_max,dbstat_table_bytes_median,dbstat_table_bytes_q1,dbstat_table_bytes_q3,dbstat_table_bytes_min,dbstat_table_bytes_max,dbstat_unique_autoindex_bytes_median,dbstat_unique_autoindex_bytes_q1,dbstat_unique_autoindex_bytes_q3,dbstat_unique_autoindex_bytes_min,dbstat_unique_autoindex_bytes_max,dbstat_retained_source_index_bytes_median,dbstat_retained_source_index_bytes_q1,dbstat_retained_source_index_bytes_q3,dbstat_retained_source_index_bytes_min,dbstat_retained_source_index_bytes_max,dbstat_lookup_index_bytes_median,dbstat_lookup_index_bytes_q1,dbstat_lookup_index_bytes_q3,dbstat_lookup_index_bytes_min,dbstat_lookup_index_bytes_max,warm_service_p50_ms_median,warm_service_p50_ms_q1,warm_service_p50_ms_q3,warm_service_p50_ms_min,warm_service_p50_ms_max,warm_service_p95_ms_median,warm_service_p95_ms_q1,warm_service_p95_ms_q3,warm_service_p95_ms_min,warm_service_p95_ms_max,warm_service_p95_ratio_to_full_median,warm_service_p95_ratio_to_full_q1,warm_service_p95_ratio_to_full_q3,warm_service_p95_ratio_to_full_min,warm_service_p95_ratio_to_full_max,warm_correlation_p50_ms_median,warm_correlation_p50_ms_q1,warm_correlation_p50_ms_q3,warm_correlation_p50_ms_min,warm_correlation_p50_ms_max,warm_correlation_p95_ms_median,warm_correlation_p95_ms_q1,warm_correlation_p95_ms_q3,warm_correlation_p95_ms_min,warm_correlation_p95_ms_max,warm_correlation_p95_ratio_to_full_median,warm_correlation_p95_ratio_to_full_q1,warm_correlation_p95_ratio_to_full_q3,warm_correlation_p95_ratio_to_full_min,warm_correlation_p95_ratio_to_full_max,cold_open_service_p95_ms_median,cold_open_service_p95_ms_q1,cold_open_service_p95_ms_q3,cold_open_service_p95_ms_min,cold_open_service_p95_ms_max,cold_open_service_p95_ratio_to_full_median,cold_open_service_p95_ratio_to_full_q1,cold_open_service_p95_ratio_to_full_q3,cold_open_service_p95_ratio_to_full_min,cold_open_service_p95_ratio_to_full_max,cold_open_correlation_p95_ms_median,cold_open_correlation_p95_ms_q1,cold_open_correlation_p95_ms_q3,cold_open_correlation_p95_ms_min,cold_open_correlation_p95_ms_max,cold_open_correlation_p95_ratio_to_full_median,cold_open_correlation_p95_ratio_to_full_q1,cold_open_correlation_p95_ratio_to_full_q3,cold_open_correlation_p95_ratio_to_full_min,cold_open_correlation_p95_ratio_to_full_max
1000,full_indexes,1,1,1,1,4.655624972656369,4.655624972656369,4.655624972656369,4.655624972656369,4.655624972656369,214793.9333329566,214793.9333329566,214793.9333329566,214793.9333329566,214793.9333329566,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,442368.0,442368.0,442368.0,442368.0,442368.0,442.368,442.368,442.368,442.368,442.368,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,262144.0,262144.0,262144.0,262144.0,262144.0,24576.0,24576.0,24576.0,24576.0,24576.0,45056.0,45056.0,45056.0,45056.0,45056.0,102400.0,102400.0,102400.0,102400.0,102400.0,0.1163335,0.1163335,0.1163335,0.1163335,0.1163335,0.14336844999999998,0.14336844999999998,0.14336844999999998,0.14336844999999998,0.14336844999999998,1.0,1.0,1.0,1.0,1.0,0.014333,0.014333,0.014333,0.014333,0.014333,0.03370854999999997,0.03370854999999997,0.03370854999999997,0.03370854999999997,0.03370854999999997,1.0,1.0,1.0,1.0,1.0,0.29310624999999996,0.29310624999999996,0.29310624999999996,0.29310624999999996,0.29310624999999996,1.0,1.0,1.0,1.0,1.0,0.0866902,0.0866902,0.0866902,0.0866902,0.0866902,1.0,1.0,1.0,1.0,1.0
1000,no_service_index,1,0,1,1,4.083041974809021,4.083041974809021,4.083041974809021,4.083041974809021,4.083041974809021,244915.43466113246,244915.43466113246,244915.43466113246,244915.43466113246,244915.43466113246,0.8770126457327923,0.8770126457327923,0.8770126457327923,0.8770126457327923,0.8770126457327923,12.298735426720775,12.298735426720775,12.298735426720775,12.298735426720775,12.298735426720775,397312.0,397312.0,397312.0,397312.0,397312.0,397.312,397.312,397.312,397.312,397.312,0.8981481481481481,0.8981481481481481,0.8981481481481481,0.8981481481481481,0.8981481481481481,10.185185185185187,10.185185185185187,10.185185185185187,10.185185185185187,10.185185185185187,262144.0,262144.0,262144.0,262144.0,262144.0,24576.0,24576.0,24576.0,24576.0,24576.0,45056.0,45056.0,45056.0,45056.0,45056.0,57344.0,57344.0,57344.0,57344.0,57344.0,0.12177099999999999,0.12177099999999999,0.12177099999999999,0.12177099999999999,0.12177099999999999,0.13574170000000002,0.13574170000000002,0.13574170000000002,0.13574170000000002,0.13574170000000002,0.9468031495074407,0.9468031495074407,0.9468031495074407,0.9468031495074407,0.9468031495074407,0.0141245,0.0141245,0.0141245,0.0141245,0.0141245,0.024089949999999985,0.024089949999999985,0.024089949999999985,0.024089949999999985,0.024089949999999985,0.7146539972796222,0.7146539972796222,0.7146539972796222,0.7146539972796222,0.7146539972796222,0.3506,0.3506,0.3506,0.3506,0.3506,1.1961532720643113,1.1961532720643113,1.1961532720643113,1.1961532720643113,1.1961532720643113,0.0864684,0.0864684,0.0864684,0.0864684,0.0864684,0.9974414639717062,0.9974414639717062,0.9974414639717062,0.9974414639717062,0.9974414639717062
1000,no_correlation_index,1,1,0,1,4.748833016492426,4.748833016492426,4.748833016492426,4.748833016492426,4.748833016492426,210578.05076048305,210578.05076048305,210578.05076048305,210578.05076048305,210578.05076048305,1.0200205223538175,1.0200205223538175,1.0200205223538175,1.0200205223538175,1.0200205223538175,-2.002052235381746,-2.002052235381746,-2.002052235381746,-2.002052235381746,-2.002052235381746,385024.0,385024.0,385024.0,385024.0,385024.0,385.024,385.024,385.024,385.024,385.024,0.8703703703703703,0.8703703703703703,0.8703703703703703,0.8703703703703703,0.8703703703703703,12.962962962962965,12.962962962962965,12.962962962962965,12.962962962962965,12.962962962962965,262144.0,262144.0,262144.0,262144.0,262144.0,24576.0,24576.0,24576.0,24576.0,24576.0,45056.0,45056.0,45056.0,45056.0,45056.0,45056.0,45056.0,45056.0,45056.0,45056.0,0.11962500000000001,0.11962500000000001,0.11962500000000001,0.11962500000000001,0.11962500000000001,0.14830814999999997,0.14830814999999997,0.14830814999999997,0.14830814999999997,0.14830814999999997,1.0344545818832525,1.0344545818832525,1.0344545818832525,1.0344545818832525,1.0344545818832525,0.041771,0.041771,0.041771,0.041771,0.041771,0.05936904999999998,0.05936904999999998,0.05936904999999998,0.05936904999999998,0.05936904999999998,1.7612460340180764,1.7612460340180764,1.7612460340180764,1.7612460340180764,1.7612460340180764,0.25900805,0.25900805,0.25900805,0.25900805,0.25900805,0.8836660767213256,0.8836660767213256,0.8836660767213256,0.8836660767213256,0.8836660767213256,0.15013545,0.15013545,0.15013545,0.15013545,0.15013545,1.7318618482827357,1.7318618482827357,1.7318618482827357,1.7318618482827357,1.7318618482827357
1000,no_lookup_indexes,1,0,0,1,4.117792006582022,4.117792006582022,4.117792006582022,4.117792006582022,4.117792006582022,242848.59419843578,242848.59419843578,242848.59419843578,242848.59419843578,242848.59419843578,0.8844767417407603,0.8844767417407603,0.8844767417407603,0.8844767417407603,0.8844767417407603,11.55232582592397,11.55232582592397,11.55232582592397,11.55232582592397,11.55232582592397,339968.0,339968.0,339968.0,339968.0,339968.0,339.968,339.968,339.968,339.968,339.968,0.7685185185185185,0.7685185185185185,0.7685185185185185,0.7685185185185185,0.7685185185185185,23.148148148148152,23.148148148148152,23.148148148148152,23.148148148148152,23.148148148148152,262144.0,262144.0,262144.0,262144.0,262144.0,24576.0,24576.0,24576.0,24576.0,24576.0,45056.0,45056.0,45056.0,45056.0,45056.0,0.0,0.0,0.0,0.0,0.0,0.12118799999999999,0.12118799999999999,0.12118799999999999,0.12118799999999999,0.12118799999999999,0.14167309999999997,0.14167309999999997,0.14167309999999997,0.14167309999999997,0.14167309999999997,0.9881748739000804,0.9881748739000804,0.9881748739000804,0.9881748739000804,0.9881748739000804,0.041042,0.041042,0.041042,0.041042,0.041042,0.09449809999999995,0.09449809999999995,0.09449809999999995,0.09449809999999995,0.09449809999999995,2.8033866778606624,2.8033866778606624,2.8033866778606624,2.8033866778606624,2.8033866778606624,0.32623959999999996,0.32623959999999996,0.32623959999999996,0.32623959999999996,0.32623959999999996,1.1130421135680322,1.1130421135680322,1.1130421135680322,1.1130421135680322,1.1130421135680322,0.1384604,0.1384604,0.1384604,0.1384604,0.1384604,1.5971863024886321,1.5971863024886321,1.5971863024886321,1.5971863024886321,1.5971863024886321
