source_type,source_id,source_ts,observed_ts,actor,service,intent,policy,action,outcome,source_pointer,correlation_id,content_hash
github.actions.run,github://repositories/1324720646/actions/runs/33690436849/attempts/1,2026-09-02T22:27:14Z,2026-09-02T22:28:06Z,obedebessa,obedebessa/eacp-operational-provenance,software_delivery,github-actions:.github/workflows/eacp-cross-plane-v1.3.yml,execute_workflow,status:in_progress,https://github.com/obedebessa/eacp-operational-provenance/actions/runs/33690436849,eacp-gha-1324720646-33690436849-1,b525ba379c4dfa900a29495d5ca0d0598313bc5d473c85400ce5994a27f314af
github.actions.job,github://repositories/1324720646/actions/runs/33690436849/attempts/1/jobs/100447715695,2026-09-02T22:27:17Z,2026-09-02T22:28:06Z,obedebessa,obedebessa/eacp-operational-provenance,software_delivery,github-actions:.github/workflows/eacp-cross-plane-v1.3.yml,execute_job,status:in_progress,https://github.com/obedebessa/eacp-operational-provenance/actions/runs/33690436849/job/100447715695,eacp-gha-1324720646-33690436849-1,95eff4219c8ee81b59ac3dd59188d3af7501e6e4bfeeb9e4c9e49c0dbbcd6429
